bund_nr,lfd_nr,zwiesel,baumkennzahl,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
140089,33,,-9,gki,95,1,309,130,-9,-9,150,1155,2,1
140089,34,,-9,gki,95,1,363,130,-9,-9,167,1607,2,1
140102,1,,-9,gki,85,1,211,130,-9,-9,244,97,3,1
140102,2,,-9,gki,85,1,212,130,-9,-9,286,585,3,1
140102,3,,-9,gki,85,1,316,130,242,170,282,889,2,1
140102,4,,-9,gki,85,1,284,130,-9,-9,272,1126,2,1
140102,5,,-9,gki,85,1,340,130,-9,-9,274,1591,2,1
140102,6,,-9,gki,85,1,187,150,-9,-9,291,1137,3,1
140102,7,,-9,gki,85,1,211,130,202,170,313,1200,3,1
140102,8,,-9,gki,85,1,311,130,-9,-9,316,1345,2,1
140102,9,,-9,gki,85,1,266,130,219,182,323,999,2,1
140102,10,,-9,gki,85,1,331,150,-9,-9,329,832,2,1
140102,11,,-9,gki,85,1,302,130,-9,-9,335,1105,2,1
140102,12,,-9,gki,85,1,332,130,-9,-9,382,1446,2,1
140102,13,,-9,gki,85,1,305,130,-9,-9,376,956,2,1
140102,14,,-9,gki,85,1,297,130,-9,-9,351,565,2,1
140102,15,,-9,gki,85,1,180,130,214,170,369,528,3,1
140102,16,,-9,gki,85,1,318,130,-9,-9,392,913,2,1
140102,17,,-9,gki,85,1,301,130,-9,-9,19,861,2,1
140102,18,,-9,gki,85,1,326,130,-9,-9,19,728,2,1
140102,19,,-9,gki,85,1,232,130,-9,-9,30,368,3,1
140102,20,,-9,gki,85,1,214,130,-9,-9,34,948,3,1
140102,21,,-9,gki,85,1,336,130,-9,-9,74,1203,2,1
140102,22,,-9,gki,85,1,395,130,-9,-9,91,986,2,1
140102,23,,-9,gki,85,1,360,130,241,175,84,322,2,1
140102,24,,-9,gki,85,1,268,130,-9,-9,70,117,2,1
140102,25,,-9,gki,85,1,301,130,-9,-9,112,1602,2,1
140102,26,,-9,gki,85,1,307,130,-9,-9,126,1778,2,1
140102,27,,-9,gki,85,1,258,130,-9,-9,122,1261,2,1
140102,28,,-9,gki,85,1,184,130,-9,-9,161,1250,4,1
140102,29,,-9,gki,85,1,318,130,-9,-9,154,1163,2,1
140102,30,,-9,gki,85,1,223,130,-9,-9,162,1211,3,1
140102,31,,-9,gki,85,1,296,130,-9,-9,187,1222,2,1
140102,32,,-9,gki,85,1,252,130,-9,-9,179,1076,2,1
140102,33,,-9,gki,85,1,175,130,-9,-9,171,847,3,1
140102,34,,-9,gki,85,1,221,130,-9,-9,164,611,3,1
140102,35,,-9,gki,85,1,354,130,-9,-9,164,363,2,1
140102,36,,-9,gki,85,1,241,130,-9,-9,198,559,3,1
140102,37,,-9,gki,85,1,266,130,-9,-9,211,692,2,1
140102,38,,-9,gki,85,1,297,130,-9,-9,203,1069,2,1
140102,39,,-9,gki,85,1,234,130,-9,-9,211,1099,3,1
140102,40,,-9,gki,85,1,304,130,-9,-9,234,672,2,1
140102,41,,-9,gki,85,1,229,130,-9,-9,235,861,3,1
140102,42,,-9,gki,85,1,160,130,-9,-9,251,1132,4,1
140175,1,,-9,rbu,65,1,313,130,268,94,269,448,3,1
140175,2,,-9,gfi,82,1,445,130,-9,-9,286,890,1,1
140175,3,,-9,gfi,82,1,371,130,-9,-9,297,616,2,1
140175,4,,-9,gfi,82,1,437,130,-9,-9,301,1307,1,1
140175,5,,-9,gfi,82,1,358,130,-9,-9,305,1577,2,1
140175,6,,-9,gfi,82,1,401,130,-9,-9,325,1654,2,1
140175,7,,-9,gfi,82,1,232,130,253,126,327,813,3,1
140175,8,,-9,gfi,82,1,383,130,-9,-9,350,918,2,1
140175,9,,-9,rbu,65,1,371,130,257,80,354,1235,2,1
140175,10,,-9,gfi,82,1,266,130,-9,-9,364,1079,3,1
140175,11,,-9,gfi,82,1,382,130,-9,-9,400,1159,2,1
140175,12,,-9,gfi,82,1,349,130,277,114,9,1715,2,1
140175,13,,-9,gfi,82,1,436,130,-9,-9,18,1753,1,1
140175,14,,-9,gfi,82,1,414,130,-9,-9,31,1592,2,1
140175,15,,-9,rbu,65,1,344,130,-9,-9,33,1426,3,1
140175,16,,-9,gfi,82,1,309,130,-9,-9,51,1403,3,1
140175,17,,-9,gfi,82,1,397,130,-9,-9,60,1650,2,1
140175,18,,-9,gfi,82,1,432,130,-9,-9,51,876,1,1
140175,19,,-9,gfi,82,1,206,130,-9,-9,54,348,4,1
140175,20,,-9,rbu,65,1,357,130,-9,-9,84,828,2,1
140175,21,,-9,gfi,82,1,317,130,-9,-9,85,1472,2,1
140175,22,,-9,gfi,82,1,420,130,-9,-9,102,933,1,1
140175,23,,-9,gfi,82,1,319,130,-9,-9,115,1406,2,1
140175,24,,-9,gfi,82,1,398,130,-9,-9,150,1284,2,1
140175,25,,-9,gfi,82,1,318,130,-9,-9,164,1600,2,1
140175,26,,-9,gfi,82,1,361,130,274,130,178,1304,2,1
140175,27,,-9,rbu,65,1,319,130,263,89,187,1336,3,1
140175,28,,-9,rbu,65,1,486,130,263,82,198,1675,1,1
140175,29,,-9,gfi,82,1,438,130,289,127,218,1288,1,1
140175,30,,-9,tei,65,1,167,130,193,139,220,1033,4,1
140175,31,,-9,rbu,65,1,324,130,273,111,219,726,2,1
140175,32,,-9,gfi,82,1,298,130,262,157,247,1097,2,1
140175,33,,-9,bah,65,1,304,130,229,76,253,1367,3,1
140187,1,,-9,gfi,141,1,606,130,-9,-9,105,640,1,1
140187,2,,-9,rbu,141,1,342,130,213,80,91,1678,3,1
140187,3,,-9,gfi,141,1,348,130,290,200,116,1721,2,1
140187,4,,-9,gfi,141,1,295,130,-9,-9,124,1131,3,1
140187,5,,-9,gfi,141,1,331,130,-9,-9,131,1434,3,1
140187,6,,-9,gfi,141,1,488,130,316,170,142,1772,2,1
140187,7,,-9,gfi,141,1,251,130,-9,-9,133,905,3,1
140187,8,,-9,gfi,141,1,322,130,-9,-9,144,926,3,1
140187,9,,-9,gfi,141,1,288,130,-9,-9,132,384,4,1
140187,10,,-9,gfi,141,1,410,130,316,185,167,545,2,1
140187,11,,-9,sbi,141,1,343,130,275,151,167,1205,2,1
140187,12,,-9,sbi,141,1,441,130,262,132,177,931,2,1
140187,13,,-9,gfi,141,1,393,130,304,176,206,1611,3,1
140187,14,,-9,gfi,141,1,523,130,-9,-9,226,1409,2,1
140187,15,,-9,gfi,141,1,511,130,-9,-9,255,1252,3,1
140187,16,,-9,gfi,141,1,499,130,-9,-9,264,999,2,1
140187,17,,-9,gfi,141,1,557,130,324,196,300,1144,2,1
140187,18,,-9,gfi,141,1,391,130,-9,-9,334,729,3,1
140187,19,,-9,gfi,141,1,398,130,-9,-9,334,1022,3,1
140187,20,,-9,gfi,141,1,474,130,-9,-9,351,1082,2,1
140187,21,,-9,gfi,141,1,509,130,-9,-9,363,1591,2,1
140187,22,,-9,gfi,141,1,594,200,337,173,397,1186,2,1
140187,23,,-9,gfi,141,1,510,130,324,182,1,1740,2,1
140187,24,,-9,gfi,141,1,356,130,-9,-9,19,1450,3,1
140187,25,,-9,gfi,141,1,349,130,-9,-9,29,1737,3,1
140187,26,,-9,gfi,141,1,390,130,-9,-9,44,1716,2,1
140187,27,,-9,rbu,141,1,561,130,356,99,28,1188,1,1
140187,28,,-9,gfi,141,1,251,130,243,194,53,1254,4,1
140187,29,,-9,gfi,141,1,625,130,348,196,18,714,1,1
140187,30,,-9,gfi,141,1,252,130,-9,-9,12,503,4,1
140234,1,,-9,gfi,91,1,342,130,248,150,388,701,2,1
140234,2,,-9,gfi,91,1,384,130,269,138,10,873,2,1
140234,3,,-9,sbi,81,1,377,130,217,131,5,1253,3,1
140234,4,,-9,gfi,91,1,370,130,-9,-9,29,1220,2,1
140234,5,,-9,gfi,91,1,182,130,200,156,30,1072,4,1
140234,6,,-9,gfi,91,1,375,130,-9,-9,26,973,2,1
140234,7,,-9,gfi,91,1,396,130,-9,-9,40,649,2,1
140234,8,,-9,gfi,91,1,245,130,244,137,53,384,2,1
140234,9,,-9,gfi,91,1,209,130,-9,-9,58,704,4,1
140234,10,,-9,gfi,91,1,359,130,-9,-9,53,1717,2,1
140234,11,,-9,gfi,91,1,338,130,-9,-9,56,1275,2,1
140234,12,,-9,gfi,91,1,339,130,-9,-9,79,1292,2,1
140234,13,,-9,gfi,91,1,139,130,-9,-9,75,1154,4,1
140234,14,,-9,gfi,91,1,138,130,192,159,78,948,4,1
140234,15,,-9,gfi,91,1,318,130,-9,-9,89,524,2,1
140234,16,,-9,gfi,91,1,197,130,-9,-9,113,357,4,1
140234,17,,-9,gfi,91,1,252,130,-9,-9,98,820,3,1
140234,18,,-9,gfi,91,1,240,130,-9,-9,94,885,3,1
140234,19,,-9,gfi,91,1,184,130,-9,-9,96,1027,3,1
140234,20,,-9,gfi,91,1,335,130,-9,-9,101,1227,2,1
140234,21,,-9,gfi,91,1,327,130,-9,-9,124,1731,2,1
140234,22,,-9,gfi,91,1,276,130,-9,-9,121,1131,2,1
140234,23,,-9,sbi,81,1,214,130,188,149,117,971,3,1
140234,24,,-9,gfi,91,1,290,130,-9,-9,139,965,2,1
140234,25,,-9,gfi,91,1,345,130,-9,-9,175,1494,2,1
140234,26,,-9,gfi,91,1,206,130,-9,-9,172,1177,4,1
140234,27,,-9,gfi,91,1,176,130,-9,-9,169,872,3,1
140234,28,,-9,sbi,81,1,213,130,197,144,169,484,3,1
140234,29,,-9,sbi,81,1,321,130,212,122,225,387,2,1
140234,30,,-9,gfi,91,1,189,130,-9,-9,229,527,4,1
140234,31,,-9,gfi,91,1,295,130,222,104,219,723,2,1
140234,32,,-9,gfi,91,1,291,130,-9,-9,207,1176,2,1
140234,33,,-9,gki,96,1,376,130,223,155,211,1445,2,1
140234,34,,-9,gfi,91,1,173,130,-9,-9,222,1120,4,1
140234,35,,-9,gki,96,1,269,130,117,108,229,1167,4,1
140234,36,,-9,gfi,91,1,143,130,-9,-9,238,860,4,1
140234,37,,-9,gfi,91,1,164,130,-9,-9,252,691,4,1
140234,38,,-9,gfi,91,1,153,130,-9,-9,259,570,4,1
140234,39,,-9,gfi,91,1,243,130,-9,-9,277,241,3,1
140234,40,,-9,gfi,91,1,283,130,-9,-9,325,204,2,1
140234,41,,-9,gfi,91,1,252,130,-9,-9,294,541,3,1
140234,42,,-9,gfi,91,1,283,130,-9,-9,297,675,2,1
140234,43,,-9,gki,96,1,344,130,231,151,277,1094,2,1
140234,44,,-9,gki,96,1,280,130,221,182,290,1156,3,1
140234,45,,-9,gki,96,1,338,130,247,188,298,959,2,1
140234,46,,-9,gfi,91,1,166,130,-9,-9,317,714,4,1
140234,47,,-9,gfi,91,1,289,130,-9,-9,331,726,2,1
140234,48,,-9,gfi,91,1,203,130,-9,-9,350,560,3,1
140234,49,,-9,gfi,91,1,116,140,-9,-9,330,1043,4,1
140234,50,,-9,gfi,91,1,144,130,-9,-9,319,1180,4,1
140234,51,,-9,gfi,91,1,188,130,-9,-9,328,1185,4,1
140234,52,,-9,gfi,91,1,380,130,-9,-9,318,1591,2,1
140234,53,,-9,gfi,91,1,372,130,-9,-9,345,1222,1,1
140234,54,,-9,gfi,91,1,361,130,-9,-9,351,1567,2,1
140234,55,,-9,gfi,91,1,182,130,-9,-9,357,1255,4,1
140234,56,,-9,gfi,91,1,366,130,-9,-9,369,1423,1,1
140234,57,,-9,gfi,91,1,301,130,-9,-9,368,1693,2,1
140252,1,,-9,gfi,121,1,423,130,315,202,307,217,2,1
140252,2,,-9,gfi,121,1,361,130,313,215,392,313,2,1
140252,3,,-9,gfi,121,1,450,130,-9,-9,377,822,2,1
140252,4,,-9,gfi,121,1,370,130,-9,-9,390,1568,3,1
140252,5,,-9,gfi,121,1,326,130,-9,-9,13,1401,3,1
140252,6,,-9,gfi,121,1,381,130,-9,-9,24,1308,2,1
140252,7,,-9,gfi,121,1,469,130,-9,-9,27,1782,2,1
140252,8,,-9,gfi,121,1,298,150,294,211,41,1425,3,1
140252,9,,-9,gfi,121,1,279,130,279,228,22,851,4,1
140252,10,,-9,gfi,121,1,480,130,333,208,35,590,2,1
140252,11,,-9,gfi,121,1,388,130,-9,-9,55,919,3,1
140252,12,,-9,gfi,121,1,463,130,-9,-9,74,929,2,1
140252,13,,-9,gfi,121,1,396,130,-9,-9,67,1567,2,1
140252,14,,-9,gfi,121,1,379,130,-9,-9,92,1255,3,1
140252,15,,-9,gfi,121,1,369,130,-9,-9,113,1556,2,1
140252,16,,-9,gfi,121,1,300,150,-9,-9,124,815,3,1
140252,17,,-9,gfi,121,1,355,130,-9,-9,151,925,3,1
140252,18,,-9,gfi,121,1,360,130,-9,-9,170,751,3,1
140252,19,,-9,gfi,121,1,377,130,-9,-9,188,956,2,1
140252,20,,-9,gfi,121,1,393,150,-9,-9,174,1569,2,1
140252,21,,-9,gfi,121,1,448,130,-9,-9,214,1219,2,1
140252,22,,-9,gfi,121,1,326,150,-9,-9,221,563,3,1
140252,23,,-9,gfi,121,1,363,130,-9,-9,270,557,3,1
140252,24,,-9,gfi,121,1,489,130,-9,-9,238,1195,2,1
140252,25,,-9,gfi,121,1,420,130,-9,-9,261,1489,2,1
140252,26,,-9,gfi,121,1,353,130,-9,-9,275,1229,3,1
140252,27,,-9,gfi,121,1,405,130,-9,-9,295,1622,2,1
140252,28,,-9,gfi,121,1,455,150,-9,-9,303,993,2,1
140252,29,,-9,gfi,121,1,492,150,348,225,341,1612,1,1
140254,1,,-9,slb,26,5,105,130,93,39,162,258,2,1
140254,2,,-9,pa,71,5,460,130,286,158,161,360,2,3
140254,3,,-9,slb,26,5,92,130,97,58,189,407,2,1
140254,4,,-9,rbu,26,5,76,130,88,60,216,428,2,1
140254,5,,-9,rbu,26,5,72,130,97,39,220,217,2,1
140254,6,,-9,rbu,26,5,85,130,94,59,258,81,2,1
140254,7,,-9,rbu,26,5,71,130,98,36,354,45,2,1
140254,8,,-9,hbu,26,5,87,130,92,40,228,505,2,1
140254,9,,-9,pa,71,5,291,130,216,118,257,511,3,3
140254,10,,-9,slb,26,5,87,130,84,42,285,441,2,1
140254,11,,-9,li,26,5,138,130,91,53,277,607,2,1
140254,12,,-9,li,26,5,104,130,87,39,254,795,2,1
140254,13,,-9,li,26,5,122,150,98,42,248,862,2,1
140254,14,,-9,li,26,5,152,130,101,61,237,1066,2,1
140254,15,,-9,pa,71,5,285,130,214,137,280,1046,2,3
140254,16,,-9,li,26,5,123,130,87,36,282,1195,2,1
140254,17,,-9,li,26,5,104,130,-9,-9,288,1162,2,1
140254,18,,-9,li,26,5,117,150,-9,-9,302,1171,2,1
140254,19,,-9,pa,71,5,445,130,269,155,304,1609,2,3
140254,20,,-9,pa,71,5,374,130,253,145,325,1093,2,3
140254,21,,-9,li,26,5,103,130,-9,-9,361,1107,2,1
140254,22,,-9,li,26,5,139,130,-9,-9,351,894,2,1
140254,23,,-9,li,26,5,105,130,-9,-9,338,750,2,1
140254,24,,-9,li,26,5,103,130,-9,-9,320,616,2,1
140254,25,,-9,slb,26,5,70,130,-9,-9,327,410,2,1
140254,26,,-9,pa,71,5,425,130,-9,-9,351,609,2,3
140254,27,,-9,pa,71,5,464,130,301,161,381,1204,2,3
140254,28,,-9,slb,26,5,83,130,105,53,32,342,2,1
140254,29,,-9,bah,26,5,124,130,121,58,58,337,2,1
140254,30,,-9,slb,26,5,84,130,99,58,18,544,2,1
140254,31,,-9,bah,26,5,121,130,151,78,18,1170,2,1
140254,32,,-9,rbu,26,5,79,130,-9,-9,61,493,2,1
140254,33,,-9,rbu,26,5,79,130,81,32,103,392,2,1
140254,34,,-9,sah,26,5,150,130,135,65,61,1170,2,1
140254,35,,-9,bah,26,5,116,130,132,66,93,918,2,1
140254,36,,-9,pa,71,5,492,130,-9,-9,96,866,2,3
140254,37,,-9,slb,26,5,106,130,-9,-9,110,952,2,1
140254,38,,-9,bah,26,5,109,130,122,69,130,973,2,1
140254,39,,-9,pa,71,5,462,130,-9,-9,129,1688,2,3
140315,1,,-9,sbi,88,1,236,130,225,164,32,199,3,1
140315,2,,-9,sbi,88,1,282,130,252,129,97,320,3,1
140315,3,,-9,vbe,45,1,150,130,145,73,82,708,4,1
140315,4,,-9,sbi,45,1,146,130,171,112,84,1049,4,1
140315,5,,-9,sbi,45,1,108,140,-9,-9,107,1104,4,1
140315,6,,-9,sbi,88,1,373,130,254,138,103,1445,3,1
140315,7,,-9,gfi,113,1,679,150,-9,-9,122,1617,1,1
140315,8,,-9,vbe,35,1,108,150,127,94,136,826,4,1
140315,9,,-9,gfi,74,1,233,150,236,133,144,1011,3,1
140315,10,,-9,gfi,113,1,401,130,299,180,162,1213,2,1
140315,11,,-9,gfi,113,1,403,130,-9,-9,163,1660,2,1
140315,12,,-9,gfi,113,1,462,130,313,184,182,1260,2,1
140315,13,,-9,gfi,113,1,421,130,-9,-9,187,1334,2,1
140315,14,,-9,gfi,45,1,110,130,-9,-9,211,1231,4,1
140315,15,,-9,gfi,113,1,410,130,-9,-9,206,816,2,1
140315,16,,-9,gfi,113,1,495,130,-9,-9,194,633,2,1
140315,17,,-9,gfi,113,1,239,130,-9,-9,180,782,3,1
140315,18,,-9,gfi,113,1,452,130,-9,-9,235,1418,2,1
140315,19,,-9,gfi,113,1,386,130,255,179,245,1605,2,1
140315,20,,-9,gfi,113,1,536,130,297,162,255,1151,2,1
140315,21,,-9,gfi,113,1,448,150,-9,-9,280,868,2,1
140315,22,,-9,gfi,113,1,476,130,-9,-9,274,1578,2,1
140315,23,,-9,sbi,88,1,164,130,216,146,301,415,3,1
140315,24,,-9,sbi,88,1,278,130,-9,-9,317,398,3,1
140315,25,,-9,gfi,56,1,249,150,210,98,352,850,3,1
140315,26,,-9,sbi,88,1,521,130,242,166,346,1349,2,1
140315,27,,-9,gfi,45,1,150,130,152,80,373,1142,4,1
140315,28,,-9,gfi,45,1,109,130,-9,-9,372,971,4,1
140315,29,,-9,gfi,45,1,144,130,148,57,385,821,4,1
140315,30,,-9,sbi,88,1,268,130,-9,-9,6,946,2,1
140315,31,,-9,sbi,88,1,215,130,-9,-9,4,1088,3,1
140315,32,,-9,gfi,113,1,628,200,353,115,396,1689,1,1
140315,33,,-9,gfi,56,1,252,150,-9,-9,47,1043,3,1
140315,34,,-9,vbe,74,1,205,130,151,102,377,467,4,1
140316,1,,-9,sei,52,1,189,130,178,111,198,123,2,1
140316,2,,-9,sei,52,1,134,130,136,113,186,445,3,1
140316,3,,-9,sei,52,1,251,130,-9,-9,187,593,2,1
140316,4,,-9,sei,52,1,251,130,220,135,200,536,1,1
140316,5,,-9,sei,52,1,201,130,-9,-9,189,917,2,1
140316,6,,-9,sei,52,1,269,130,-9,-9,199,1217,2,1
140316,7,,-9,sei,52,1,348,130,209,117,203,1688,1,1
140316,8,,-9,sei,52,1,255,130,-9,-9,214,927,2,1
140316,9,,-9,sei,52,1,184,130,-9,-9,233,1262,3,1
140316,10,,-9,sei,52,1,332,130,-9,-9,246,1638,2,1
140316,11,,-9,sei,52,1,262,130,-9,-9,248,665,2,1
140316,12,,-9,wli,52,1,158,130,163,112,217,560,3,1
140316,13,,-9,sei,52,1,160,130,-9,-9,229,457,3,1
140316,14,,-9,hbu,52,1,222,130,209,136,317,432,2,1
140316,15,,-9,sei,52,1,248,130,219,141,333,675,2,1
140316,16,,-9,sei,52,1,154,130,-9,-9,325,865,4,1
140316,17,,-9,sei,52,1,245,130,-9,-9,318,882,2,1
140316,18,,-9,sei,52,1,218,130,-9,-9,290,1069,2,1
140316,19,,-9,sei,52,1,184,130,-9,-9,297,1196,3,1
140316,20,,-9,sei,52,1,334,130,-9,-9,322,1283,1,1
140316,21,,-9,sei,52,1,258,130,-9,-9,338,1072,2,1
140316,22,,-9,sei,52,1,236,130,-9,-9,353,799,2,1
140316,23,,-9,sei,52,1,300,130,-9,-9,355,1058,2,1
140316,24,,-9,sei,52,1,302,130,-9,-9,363,1782,2,1
140316,25,,-9,sei,52,1,274,130,-9,-9,371,835,2,1
140316,26,,-9,hbu,52,1,71,140,116,82,366,448,4,1
140316,27,,-9,wli,52,1,170,130,156,117,344,281,3,1
140316,28,,-9,hbu,52,1,238,130,206,98,382,467,2,1
140316,29,,-9,sei,52,1,335,130,-9,-9,396,1102,1,1
140316,30,,-9,sei,52,1,209,150,-9,-9,3,1215,2,1
140316,31,,-9,hbu,52,1,151,130,136,42,14,767,4,1
140316,32,,-9,hbu,52,1,203,130,196,86,20,894,2,1
140316,33,,-9,sei,52,1,162,130,-9,-9,33,1002,3,1
140316,34,,-9,sei,52,1,217,130,-9,-9,52,1245,2,1
140316,35,,-9,sei,52,1,219,130,-9,-9,47,962,2,1
140316,36,,-9,sei,52,1,216,130,-9,-9,49,605,2,1
140316,37,,-9,sei,52,1,191,130,-9,-9,68,349,3,1
140316,38,,-9,sei,52,1,319,130,-9,-9,114,447,1,1
140316,39,,-9,sei,52,1,142,150,-9,-9,85,688,3,1
140316,40,,-9,sei,52,1,156,130,-9,-9,73,968,3,1
140316,41,,-9,sei,52,1,130,130,-9,-9,72,1105,4,1
140316,42,,-9,sei,52,1,217,130,-9,-9,81,1116,2,1
140316,43,,-9,sei,52,1,140,130,-9,-9,88,930,3,1
140316,44,,-9,sei,52,1,157,150,-9,-9,99,1233,3,1
140316,45,,-9,sei,52,1,184,130,-9,-9,128,1202,2,1
140316,46,,-9,sei,52,1,217,130,-9,-9,114,1020,2,1
140316,47,,-9,sei,52,1,220,130,-9,-9,135,766,2,1
140316,48,,-9,sei,52,1,206,150,-9,-9,136,521,2,1
140316,49,,-9,sei,52,1,161,130,-9,-9,150,746,3,1
140316,50,,-9,sei,52,1,153,130,-9,-9,161,747,3,1
140316,51,,-9,sei,52,1,150,130,-9,-9,141,1116,3,1
140316,52,,-9,wli,52,1,110,130,84,50,142,1237,4,1
140316,53,,-9,wli,52,1,232,130,199,104,155,1077,2,1
140316,54,,-9,sei,52,1,185,130,-9,-9,159,1102,2,1
140316,55,,-9,sei,52,1,187,130,-9,-9,154,1232,3,1
140316,56,,-9,wli,52,1,111,130,90,55,162,1220,4,1
140316,57,,-9,sei,52,1,185,130,-9,-9,178,1221,3,1
